,name,parents
909,"('name:Jaehaerys I Targaryen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000255911')",betweenness0diversity0pagerank-1peel-2degree-1
910,"('name:Jafer Flowers degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000249044')",betweenness0diversity0pagerank-1peel-2degree-1
911,"('name:Jeyne Heddle degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000236456')",betweenness0diversity0pagerank-1peel-2degree-1
912,"('name:Joanna Lannister degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000226091')",betweenness0diversity0pagerank-1peel-2degree-1
913,"('name:Jon Fossoway degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000245536')",betweenness0diversity0pagerank-1peel-2degree-1
914,"('name:Joss degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00023723')",betweenness0diversity0pagerank-1peel-2degree-1
915,"('name:Joy Hill degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220526')",betweenness0diversity0pagerank-1peel-2degree-1
916,"('name:Kella degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000215275')",betweenness0diversity0pagerank-1peel-2degree-1
917,"('name:Kurleket degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000237004')",betweenness0diversity0pagerank-1peel-2degree-1
918,"('name:Kyra degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000248835')",betweenness0diversity0pagerank-1peel-2degree-1
919,"('name:Lanna (Happy Port) degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000248134')",betweenness0diversity0pagerank-1peel-2degree-1
920,"('name:Larraq degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00022139')",betweenness0diversity0pagerank-1peel-2degree-1
921,"('name:Leo Lefford degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000227292')",betweenness0diversity0pagerank-1peel-2degree-1
922,"('name:Leonette Fossoway degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000232809')",betweenness0diversity0pagerank-1peel-2degree-1
923,"('name:Lewys Piper degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220526')",betweenness0diversity0pagerank-1peel-2degree-1
924,"('name:Longwater Pyke degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000267817')",betweenness0diversity0pagerank-1peel-2degree-1
925,"('name:Lorent Caswell degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000218098')",betweenness0diversity0pagerank-1peel-2degree-1
926,"('name:Lucifer Long degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00027739')",betweenness0diversity0pagerank-1peel-2degree-1
927,"('name:Luton degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000279018')",betweenness0diversity0pagerank-1peel-2degree-1
928,"('name:Lyanna Mormont degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000221924')",betweenness0diversity0pagerank-1peel-2degree-1
929,"('name:Lynesse Hightower degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000223827')",betweenness0diversity0pagerank-1peel-2degree-1
930,"('name:Lysono Maar degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000223827')",betweenness0diversity0pagerank-1peel-2degree-1
931,"('name:Mad Huntsman degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000231597')",betweenness0diversity0pagerank-1peel-2degree-1
932,"('name:Maekar I Targaryen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000222095')",betweenness0diversity0pagerank-1peel-2degree-1
933,"('name:Mallador Locke degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000258368')",betweenness0diversity0pagerank-1peel-2degree-1
934,"('name:Marghaz zo Loraq degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000251769')",betweenness0diversity0pagerank-1peel-2degree-1
935,"('name:Mark Mullendore degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000215389')",betweenness0diversity0pagerank-1peel-2degree-1
936,"('name:Maron Greyjoy degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000217715')",betweenness0diversity0pagerank-1peel-2degree-1
937,"('name:Martyn Rivers degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000219491')",betweenness0diversity0pagerank-1peel-2degree-1
938,"('name:Masha Heddle degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000240975')",betweenness0diversity0pagerank-1peel-2degree-1
939,"('name:Matthar degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00022145')",betweenness0diversity0pagerank-1peel-2degree-1
940,"('name:Matthos Seaworth degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000229955')",betweenness0diversity0pagerank-1peel-2degree-1
941,"('name:Mebble degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000234778')",betweenness0diversity0pagerank-1peel-2degree-1
942,"('name:Meralyn degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000285541')",betweenness0diversity0pagerank-1peel-2degree-1
943,"('name:Merrit degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000224475')",betweenness0diversity0pagerank-1peel-2degree-1
944,"('name:Moreo Tumitis degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000219962')",betweenness0diversity0pagerank-1peel-2degree-1
945,"('name:Morgo degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000227292')",betweenness0diversity0pagerank-1peel-2degree-1
946,"('name:Munda degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000239738')",betweenness0diversity0pagerank-1peel-2degree-1
947,"('name:Mychel Redfort degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000219962')",betweenness0diversity0pagerank-1peel-2degree-1
948,"('name:Nage degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000243613')",betweenness0diversity0pagerank-1peel-2degree-1
949,"('name:Old Bill Bone degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000233822')",betweenness0diversity0pagerank-1peel-2degree-1
950,"('name:Othor degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000243455')",betweenness0diversity0pagerank-1peel-2degree-1
951,"('name:Owen Merryweather degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000228186')",betweenness0diversity0pagerank-1peel-2degree-1
952,"('name:Pate (Old) degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000231597')",betweenness0diversity0pagerank-1peel-2degree-1
953,"('name:Pate (whipping boy) degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000223331')",betweenness0diversity0pagerank-1peel-2degree-1
954,"('name:Porther degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000227473')",betweenness0diversity0pagerank-1peel-2degree-1
955,"('name:Poxy Tym degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000216665')",betweenness0diversity0pagerank-1peel-2degree-1
956,"('name:Praed degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220809')",betweenness0diversity0pagerank-1peel-2degree-1
957,"('name:Quaithe degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000318185')",betweenness0diversity0pagerank-1peel-2degree-1
958,"('name:Ragwyle degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000224916')",betweenness0diversity0pagerank-1peel-2degree-1
959,"('name:Ravella Swann degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000263964')",betweenness0diversity0pagerank-1peel-2degree-1
960,"('name:Rhaegel Targaryen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000247416')",betweenness0diversity0pagerank-1peel-2degree-1
961,"('name:Rhaego degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00024899')",betweenness0diversity0pagerank-1peel-2degree-1
962,"('name:Rhaenys Targaryen (daughter of Rhaegar) degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000240767')",betweenness0diversity0pagerank-1peel-2degree-1
963,"('name:Rolfe the Dwarf degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000250159')",betweenness0diversity0pagerank-1peel-2degree-1
964,"('name:Rolph Spicer degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00024019')",betweenness0diversity0pagerank-1peel-2degree-1
965,"('name:Roose Ryswell degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000221924')",betweenness0diversity0pagerank-1peel-2degree-1
966,"('name:Rossart degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000241434')",betweenness0diversity0pagerank-1peel-2degree-1
967,"('name:Rus degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000315399')",betweenness0diversity0pagerank-1peel-2degree-1
968,"('name:Sarella Sand degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000246374')",betweenness0diversity0pagerank-1peel-2degree-1
969,"('name:Sawane Botley degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000260678')",betweenness0diversity0pagerank-1peel-2degree-1
970,"('name:Selwyn Tarth degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000236456')",betweenness0diversity0pagerank-1peel-2degree-1
971,"('name:Shadd degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000262648')",betweenness0diversity0pagerank-1peel-2degree-1
972,"('name:Shitmouth degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000220526')",betweenness0diversity0pagerank-1peel-2degree-1
973,"('name:Shrouded Lord degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000227292')",betweenness0diversity0pagerank-1peel-2degree-1
974,"('name:Softfoot degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00025316')",betweenness0diversity0pagerank-1peel-2degree-1
975,"('name:Soren Shieldbreaker degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00022145')",betweenness0diversity0pagerank-1peel-2degree-1
976,"('name:Theobald degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000264075')",betweenness0diversity0pagerank-1peel-2degree-1
977,"('name:Timoth degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00023997')",betweenness0diversity0pagerank-1peel-2degree-1
978,"('name:Tobho Mott degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000256745')",betweenness0diversity0pagerank-1peel-2degree-1
979,"('name:Tom Barleycorn degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000232452')",betweenness0diversity0pagerank-1peel-2degree-1
980,"('name:Torgon Greyiron degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000250159')",betweenness0diversity0pagerank-1peel-2degree-1
981,"('name:Tregar degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000227473')",betweenness0diversity0pagerank-1peel-2degree-1
982,"('name:Tristifer IV Mudd degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000219491')",betweenness0diversity0pagerank-1peel-2degree-1
983,"('name:Ulf son of Umar degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000260961')",betweenness0diversity0pagerank-1peel-2degree-1
984,"('name:Ulmer degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00022145')",betweenness0diversity0pagerank-1peel-2degree-1
985,"('name:Umma degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000253175')",betweenness0diversity0pagerank-1peel-2degree-1
986,"('name:Urswyck degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000306083')",betweenness0diversity0pagerank-1peel-2degree-1
987,"('name:Varly degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000227473')",betweenness0diversity0pagerank-1peel-2degree-1
988,"('name:Watt degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000224086')",betweenness0diversity0pagerank-1peel-2degree-1
989,"('name:Widower degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00022139')",betweenness0diversity0pagerank-1peel-2degree-1
990,"('name:William Foxglove degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000221924')",betweenness0diversity0pagerank-1peel-2degree-1
991,"('name:Willow Witch eye degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000248835')",betweenness0diversity0pagerank-1peel-2degree-1
992,"('name:Wulfe degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000267817')",betweenness0diversity0pagerank-1peel-2degree-1
993,"('name:Wylla degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000217715')",betweenness0diversity0pagerank-1peel-2degree-1
994,"('name:Wynton Stout degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000222095')",betweenness0diversity0pagerank-1peel-2degree-1
995,"('name:Yorko Terys degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000253175')",betweenness0diversity0pagerank-1peel-2degree-1
996,"('name:Yurkhaz zo Yunzak degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000235622')",betweenness0diversity0pagerank-1peel-2degree-1
997,"('name:Zei degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00022145')",betweenness0diversity0pagerank-1peel-2degree-1
998,"('name:Alys Arryn degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000649616')",betweenness-1diversity1pagerank1peel-2degree-1
999,"('name:Brandon Norrey degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000597971')",betweenness-1diversity1pagerank1peel-2degree-1
1000,"('name:Dick Straw degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000645862')",betweenness-1diversity1pagerank1peel-2degree-1
1001,"('name:Gerrick Kingsblood degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.00055369')",betweenness-1diversity1pagerank1peel-2degree-1
1002,"('name:Puckens degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000590127')",betweenness-1diversity1pagerank1peel-2degree-1
1003,"('name:Raynard degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000640699')",betweenness-1diversity1pagerank1peel-2degree-1
1004,"('name:Rennifer Longwaters degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000596489')",betweenness-1diversity1pagerank1peel-2degree-1
1005,"('name:Elys Waynwood degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000504899')",betweenness0diversity-1pagerank1peel-2degree-1
1006,"('name:Hobber Redwyne degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00064311')",betweenness0diversity-1pagerank1peel-2degree-1
1007,"('name:Kerwin degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00050594')",betweenness0diversity-1pagerank1peel-2degree-1
1008,"('name:Kurz degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000570494')",betweenness0diversity-1pagerank1peel-2degree-1
1009,"('name:Manfrey Martell degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000521197')",betweenness0diversity-1pagerank1peel-2degree-1
1010,"('name:Rosey degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00059763')",betweenness0diversity-1pagerank1peel-2degree-1
1011,"('name:Torbert degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000500465')",betweenness0diversity-1pagerank1peel-2degree-1
1012,"('name:Torwold Browntooth degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000526955')",betweenness0diversity-1pagerank1peel-2degree-1
1013,"('name:Ardrian Celtigar degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000432511')",betweenness0diversity0pagerank0peel-2degree-1
1014,"('name:Black Balaq degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000331797')",betweenness0diversity0pagerank0peel-2degree-1
1015,"('name:Bump degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00034388')",betweenness0diversity0pagerank0peel-2degree-1
1016,"('name:Coratt degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000336228')",betweenness0diversity0pagerank0peel-2degree-1
1017,"('name:Dolf degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000369739')",betweenness0diversity0pagerank0peel-2degree-1
1018,"('name:Draqaz degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000355612')",betweenness0diversity0pagerank0peel-2degree-1
1019,"('name:Fogo degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000328426')",betweenness0diversity0pagerank0peel-2degree-1
1020,"('name:Gelmarr degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000408841')",betweenness0diversity0pagerank0peel-2degree-1
1021,"('name:Gerald Gower degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000325153')",betweenness0diversity0pagerank0peel-2degree-1
1022,"('name:Gerold Grafton degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00036738')",betweenness0diversity0pagerank0peel-2degree-1
1023,"('name:Gormon Tyrell degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000377591')",betweenness0diversity0pagerank0peel-2degree-1
1024,"('name:Gormond Goodbrother degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00034079')",betweenness0diversity0pagerank0peel-2degree-1
1025,"('name:Haggon degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000437142')",betweenness0diversity0pagerank0peel-2degree-1
1026,"('name:Hugh Hungerford degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000424186')",betweenness0diversity0pagerank0peel-2degree-1
1027,"('name:Jeyne Farman degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00033889')",betweenness0diversity0pagerank0peel-2degree-1
1028,"('name:Mord degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000382691')",betweenness0diversity0pagerank0peel-2degree-1
1029,"('name:Quill degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000370303')",betweenness0diversity0pagerank0peel-2degree-1
1030,"('name:Ralf (Limper) degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000373649')",betweenness0diversity0pagerank0peel-2degree-1
1031,"('name:Raymun Redbeard degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000364995')",betweenness0diversity0pagerank0peel-2degree-1
1032,"('name:Rugen degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000442313')",betweenness0diversity0pagerank0peel-2degree-1
1033,"('name:Shortear degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00043965')",betweenness0diversity0pagerank0peel-2degree-1
1034,"('name:Simon Toyne degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000453171')",betweenness0diversity0pagerank0peel-2degree-1
1035,"('name:Steffon Varner degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000484995')",betweenness0diversity0pagerank0peel-2degree-1
1036,"('name:Talbert Serry degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000453024')",betweenness0diversity0pagerank0peel-2degree-1
1037,"('name:Tarber degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000474981')",betweenness0diversity0pagerank0peel-2degree-1
1038,"('name:Thistle degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000406055')",betweenness0diversity0pagerank0peel-2degree-1
1039,"('name:Tion Frey degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.00045581')",betweenness0diversity0pagerank0peel-2degree-1
1040,"('name:Torghen Flint degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000442975')",betweenness0diversity0pagerank0peel-2degree-1
1041,"('name:Cutjack degree:3 peel:1 diversity:0.636514168 betweenness:', '0.005028278 pagerank:0.001103553')",betweenness0diversity-1pagerank4peel-2degree-1
1042,"('name:Gariss degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.001045996')",betweenness0diversity0pagerank4peel-2degree-1
1043,"('name:Eldon Estermont degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000695329')",betweenness-1diversity0pagerank2peel-2degree-1
1044,"('name:Florian the Fool degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000795762')",betweenness-1diversity0pagerank2peel-2degree-1
1045,"('name:Horas Redwyne degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000759925')",betweenness-1diversity0pagerank2peel-2degree-1
1046,"('name:Lucas Codd degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000791631')",betweenness-1diversity0pagerank2peel-2degree-1
1047,"('name:Nyessos Vhassar degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000789027')",betweenness-1diversity0pagerank2peel-2degree-1
1048,"('name:Ricasso degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000683305')",betweenness-1diversity0pagerank2peel-2degree-1
1049,"('name:Smiling Knight degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000724057')",betweenness-1diversity0pagerank2peel-2degree-1
1050,"('name:Jonquil degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000683271')",betweenness0diversity-2pagerank2peel-2degree-1
1051,"('name:Malaquo Maegyr degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000660519')",betweenness0diversity-2pagerank2peel-2degree-1
1052,"('name:Murch degree:1 peel:1 diversity:0.0 betweenness:', '0.0 pagerank:0.000745047')",betweenness0diversity-2pagerank2peel-2degree-1
1053,"('name:Walgrave degree:2 peel:1 diversity:0.693147181 betweenness:', '0.002515723 pagerank:0.000965371')",betweenness0diversity0pagerank3peel-2degree-1
1054,"('name:Aenys Frey degree:4 peel:3 diversity:1.386294361 betweenness:', '0.000811867 pagerank:0.000587833')",betweenness-1diversity1pagerank0peel0degree-1
1055,"('name:Holly degree:4 peel:3 diversity:1.386294361 betweenness:', '8.74e-06 pagerank:0.000664264')",betweenness-1diversity1pagerank0peel0degree-1
1056,"('name:Nurse degree:4 peel:3 diversity:1.386294361 betweenness:', '1.29e-05 pagerank:0.000536213')",betweenness-1diversity1pagerank0peel0degree-1
1057,"('name:Mero degree:4 peel:3 diversity:1.386294361 betweenness:', '0.002515723 pagerank:0.000646844')",betweenness1diversity1pagerank0peel0degree-1
1058,"('name:Alayaya degree:4 peel:3 diversity:1.039720771 betweenness:', '0.002515723 pagerank:0.000547053')",betweenness2diversity-1pagerank0peel0degree-1
1059,"('name:Benfred Tallhart degree:4 peel:3 diversity:1.039720771 betweenness:', '0.000366933 pagerank:0.000599811')",betweenness-1diversity-1pagerank0peel0degree-1
1060,"('name:Desmond Grell degree:4 peel:3 diversity:1.039720771 betweenness:', '3.2e-06 pagerank:0.000619345')",betweenness-1diversity-1pagerank0peel0degree-1
1061,"('name:Ebben degree:4 peel:3 diversity:1.039720771 betweenness:', '1.06e-06 pagerank:0.000558816')",betweenness-1diversity-1pagerank0peel0degree-1
1062,"('name:Falyse Stokeworth degree:4 peel:3 diversity:1.039720771 betweenness:', '5.51e-06 pagerank:0.000584925')",betweenness-1diversity-1pagerank0peel0degree-1
1063,"('name:Malegorn degree:4 peel:3 diversity:1.039720771 betweenness:', '0.000350894 pagerank:0.00054851')",betweenness-1diversity-1pagerank0peel0degree-1
1064,"('name:Wun Weg Wun Dar Wun degree:4 peel:3 diversity:1.039720771 betweenness:', '9.66e-06 pagerank:0.000582738')",betweenness-1diversity-1pagerank0peel0degree-1
1065,"('name:Hotho Harlaw degree:4 peel:3 diversity:1.039720771 betweenness:', '0.000591416 pagerank:0.000735799')",betweenness0diversity-1pagerank0peel0degree-1
1066,"('name:Alysane Mormont degree:3 peel:3 diversity:1.098612289 betweenness:', '0.0 pagerank:0.000720381')",betweenness-1diversity0pagerank0peel0degree-1
1067,"('name:Jack Bulwer degree:5 peel:3 diversity:1.33217904 betweenness:', '0.000153222 pagerank:0.000566664')",betweenness-1diversity0pagerank0peel0degree-1
1068,"('name:Leathers degree:5 peel:3 diversity:1.33217904 betweenness:', '2.27e-05 pagerank:0.000717899')",betweenness-1diversity0pagerank0peel0degree-1
1069,"('name:Mikken degree:5 peel:3 diversity:1.33217904 betweenness:', '0.000236052 pagerank:0.00058564')",betweenness-1diversity0pagerank0peel0degree-1
1070,"('name:Narbert Grandison degree:6 peel:3 diversity:1.242453325 betweenness:', '0.000812272 pagerank:0.00068425')",betweenness1diversity0pagerank0peel0degree-1
1071,"('name:Moelle degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.00063156')",betweenness0diversity-2pagerank0peel0degree-1
1072,"('name:Qarl the Maid degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000617043')",betweenness0diversity-2pagerank0peel0degree-1
1073,"('name:Scolera degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000644208')",betweenness0diversity-2pagerank0peel0degree-1
1074,"('name:Walder Frey (son of Jammos) degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000554463')",betweenness0diversity-2pagerank0peel0degree-1
1075,"('name:Albett degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000332455')",betweenness-1diversity-2pagerank-1peel0degree-1
1076,"('name:Brus Buckler degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000496241')",betweenness-1diversity-2pagerank-1peel0degree-1
1077,"('name:Cayn degree:3 peel:3 diversity:0.636514168 betweenness:', '7.38e-06 pagerank:0.00036926')",betweenness-1diversity-2pagerank-1peel0degree-1
1078,"('name:Chella degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000341398')",betweenness-1diversity-2pagerank-1peel0degree-1
1079,"('name:Clayton Suggs degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000431088')",betweenness-1diversity-2pagerank-1peel0degree-1
1080,"('name:Cley Cerwyn degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000339014')",betweenness-1diversity-2pagerank-1peel0degree-1
1081,"('name:Dacey Mormont degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000323102')",betweenness-1diversity-2pagerank-1peel0degree-1
1082,"('name:Dunstan Drumm degree:3 peel:3 diversity:0.636514168 betweenness:', '7.34e-06 pagerank:0.000466786')",betweenness-1diversity-2pagerank-1peel0degree-1
1083,"('name:Elder Brother degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000392228')",betweenness-1diversity-2pagerank-1peel0degree-1
1084,"('name:Emmon Cuy degree:3 peel:3 diversity:0.636514168 betweenness:', '1.69e-05 pagerank:0.000386363')",betweenness-1diversity-2pagerank-1peel0degree-1
1085,"('name:Garth Greyfeather degree:3 peel:3 diversity:0.636514168 betweenness:', '0.0 pagerank:0.000462355')",betweenness-1diversity-2pagerank-1peel0degree-1
